minute_time,sample_count,avg_abs_return_1m,median_abs_return_1m,std_return_1m,avg_volume,median_volume,time_str
13:33:00,3367,0.07627156084843986,0.03849269481287777,0.17346784301236925,5119.172072295122,274.0,13:33:00
13:34:00,3386,0.06994628916766567,0.03427214332167633,0.16395831500278657,4999.638007928642,241.0,13:34:00
13:35:00,3398,0.065792493792573,0.0336397007340208,0.13464438103803794,4739.733333333334,251.0,13:35:00
13:36:00,3340,0.073142846115401,0.03291840198165021,0.16393427200297153,5290.882338308457,225.5,13:36:00
13:37:00,3347,0.07704926526133758,0.034219368183276304,0.1931777371839903,4348.209435846231,286.0,13:37:00
13:38:00,3374,0.0752957042472433,0.033769659465075014,0.18674940872785922,4875.35616095976,255.0,13:38:00
13:39:00,3359,0.07592202081388569,0.032815784582649714,0.19171134503441428,4998.68015992004,261.0,13:39:00
13:40:00,3345,0.07279310139605737,0.03344761267664521,0.17927737819661888,4784.503860523038,221.0,13:40:00
13:41:00,3301,0.07558130123832033,0.03564917261189755,0.20377285954807417,5636.518660531698,256.5,13:41:00
13:42:00,3242,0.07124229750356391,0.03376122214807238,0.16387976771317656,4723.7192445125065,245.0,13:42:00
13:43:00,3237,0.07311773290455115,0.03437016669530847,0.18373872356344753,7842.420170234717,253.0,13:43:00
13:44:00,3251,0.07607892017642076,0.03334309090791914,0.19901091570421955,5130.898821721312,240.0,13:44:00
13:45:00,3284,0.07606204934110306,0.03313663512128585,0.20522599129417832,4705.222052457347,234.0,13:45:00
13:46:00,3280,0.07418608897831269,0.03370517342297583,0.17434146395035338,4977.791794087666,237.0,13:46:00
13:47:00,3299,0.07559392449068947,0.03373171480118206,0.2156620899074882,4890.5226984529545,241.0,13:47:00
13:48:00,3304,0.07292998496225556,0.034411667752363505,0.180436194399482,5963.231434384537,233.5,13:48:00
13:49:00,3308,0.0739964802460629,0.032713572508761016,0.18272142526785573,5675.400152827305,228.0,13:49:00
13:50:00,3311,0.06929974758143732,0.031572566224348855,0.14892174836412114,5149.473966309341,242.0,13:50:00
13:51:00,3290,0.07175476643069888,0.03548008930286481,0.1786300478689881,5310.443106099437,233.0,13:51:00
13:52:00,3274,0.07430407825264049,0.03579788935802773,0.20575628356984363,4866.991579484562,245.0,13:52:00
13:53:00,3277,0.07836419234686677,0.032950940202841845,0.200405735148692,5474.737704918033,252.0,13:53:00
13:54:00,3297,0.0754790087720994,0.033103641673333024,0.20983070525196654,5605.6095433555665,250.0,13:54:00
13:55:00,3289,0.07619908672004216,0.03204296749755766,0.21051493408157887,5970.793683138054,282.0,13:55:00
13:56:00,3335,0.07574859176626517,0.033291904762388684,0.20855150653892265,4547.517327975892,247.0,13:56:00
13:57:00,3341,0.07823392272788261,0.03246424524542949,0.22108509625324987,4109.3793538616865,245.0,13:57:00
13:58:00,3341,0.07375011779896358,0.03461484628974799,0.1832545863552272,4775.313410346559,257.0,13:58:00
13:59:00,3385,0.07828669990095169,0.03707564822412882,0.1982226042382768,5531.268243583291,260.0,13:59:00
14:00:00,3401,0.07657937792958378,0.03735584656496472,0.20555283337064303,6302.511482775836,256.0,14:00:00
14:01:00,3329,0.07305582370651628,0.03597018459169889,0.1742305988823074,6184.483329025588,259.0,14:01:00
14:02:00,3247,0.07540703727802886,0.033536924870737846,0.18921786493950057,5590.192674748517,260.0,14:02:00
14:03:00,3262,0.07361817727659989,0.034068595374151314,0.19926038768594603,4680.713807315817,250.5,14:03:00
14:04:00,3274,0.07202280320666267,0.03422564710458097,0.1763781773500021,5809.782608695652,263.5,14:04:00
14:05:00,3303,0.07699866410181087,0.03309297219732488,0.23800373871298164,5776.352116203356,257.0,14:05:00
14:06:00,3354,0.0789245516674292,0.03587952636934968,0.24743910492070195,5313.651580278129,240.0,14:06:00
14:07:00,3329,0.07584804385173927,0.035617428669486494,0.3047392632449915,5300.776014109348,278.0,14:07:00
14:08:00,3360,0.075124676955742,0.035010781273046604,0.17479114860143385,4923.797280282045,273.0,14:08:00
14:09:00,3324,0.08189005558418175,0.03545987201110935,0.23833554541586172,5271.327295918368,277.0,14:09:00
14:10:00,3332,0.0799614900543359,0.03515694194448314,0.23276932475665071,5885.0481536926145,287.0,14:10:00
14:11:00,3362,0.0819949929638217,0.03948131253689919,0.20752843953033953,5832.58494304111,272.0,14:11:00
14:12:00,3391,0.08168693601869123,0.036618858030240675,0.24283129445152102,4566.296481157973,290.0,14:12:00
14:13:00,3378,0.08689516263499528,0.04135505764312669,0.25230859542966894,5870.3347585513075,302.0,14:13:00
14:14:00,3377,0.08321582123805989,0.0369568660577583,0.2856222286314604,6927.010536879076,288.5,14:14:00
14:15:00,3385,0.0841160263986395,0.03691624428527639,0.23874383099689278,5827.198282208589,293.0,14:15:00
14:16:00,3419,0.07775893900889853,0.03587662906390134,0.20453904149953936,5944.258921978833,290.0,14:16:00
14:17:00,3410,0.08247119325190534,0.034222684491122285,0.40185137477149085,5428.236881559221,280.0,14:17:00
14:18:00,3375,0.07712593555195489,0.03474394171682572,0.19651112313333585,5234.696878901374,282.0,14:18:00
14:19:00,3403,0.07640499874463123,0.033774801716488334,0.21985092412109736,4924.784250802271,277.0,14:19:00
14:20:00,3432,0.07475174176602126,0.0351044586759102,0.19121730253384603,5460.228282329714,277.0,14:20:00
14:21:00,3401,0.07780290754850472,0.036618858030240675,0.19532875980272021,5507.219785696487,276.0,14:21:00
14:22:00,3395,0.07510874567460991,0.036101083032490974,0.19034984137857036,5631.326162215628,293.0,14:22:00
14:23:00,3422,0.0769890724673046,0.03563337215187161,0.1847829045825936,5230.13520848754,302.0,14:23:00
14:24:00,3415,0.08175123885078232,0.03635263587671254,0.2110428592513538,5372.77563781891,297.0,14:24:00
14:25:00,3431,0.07409596457142507,0.03565129105909867,0.16347122281506793,4848.343054869007,296.5,14:25:00
14:26:00,3449,0.07400738583545864,0.03678723607515552,0.17561646091612784,4509.482462595045,296.0,14:26:00
14:27:00,3423,0.07366305510768822,0.03439590834587274,0.17711559535519567,5383.071464143426,317.5,14:27:00
14:28:00,3384,0.07355759189968443,0.03444798098849168,0.1856936366925927,6186.966550174738,305.5,14:28:00
14:29:00,3440,0.07768967663942658,0.03589522149497992,0.19827436193700737,4875.546585365853,292.0,14:29:00
14:30:00,3466,0.08784780670393261,0.03832200788275279,0.25231977781487314,6806.02397094431,291.5,14:30:00
14:31:00,3442,0.07988158209488322,0.03743707461221253,0.22607443421436116,5713.907005426739,316.5,14:31:00
14:32:00,3421,0.0808557707209637,0.03690794752388222,0.19606460671642295,5209.070098039216,294.5,14:32:00
14:33:00,3440,0.081311644399795,0.0391366920280494,0.20612701530226377,4868.109771105095,312.0,14:33:00
14:34:00,3502,0.08493624549266866,0.03955475722461568,0.21052577829750638,6336.758294986679,332.0,14:34:00
14:35:00,3535,0.08850125327064395,0.04099772924824305,0.23059709103660175,7846.06289006241,329.5,14:35:00
14:36:00,3578,0.08389319576000773,0.03917128264374653,0.21675755613925202,7119.147944550669,327.0,14:36:00
14:37:00,3591,0.08291254201387598,0.042060988433228176,0.18048231355267041,6432.261475606825,396.0,14:37:00
14:38:00,3552,0.08054833947230276,0.04005209421775746,0.18539935705686372,6459.94693877551,380.0,14:38:00
14:39:00,3591,0.08294429265118947,0.03844170896095357,0.20643771998600982,7001.1156609195405,383.0,14:39:00
14:40:00,3628,0.08895264854544438,0.04243070335355715,0.20847429608264814,8152.015861742424,381.0,14:40:00
14:41:00,3625,0.0819642356999997,0.03885618397887324,0.19573249950633023,6051.091126524755,361.0,14:41:00
14:42:00,3598,0.08432574884306311,0.038088496713051895,0.1836869031121298,6300.137464387464,368.0,14:42:00
14:43:00,3612,0.08430901562909181,0.03979600883445521,0.1724010612769604,6298.40694907187,388.0,14:43:00
14:44:00,3635,0.08540227669086278,0.042724980039321514,0.16794813302772454,8473.528169014084,441.5,14:44:00
14:45:00,3686,0.09544754504688141,0.04375857893336493,0.2864634888984386,9502.842495940617,450.0,14:45:00
14:46:00,3732,0.0877913680272283,0.04140001713559275,0.22906986185155642,7866.367053364269,418.0,14:46:00
14:47:00,3716,0.08674756114439187,0.04221741968997826,0.1927103341096309,8565.59499770537,390.0,14:47:00
14:48:00,3722,0.08489299428547649,0.04022620318379744,0.19374615161740769,6842.410208382112,432.0,14:48:00
14:49:00,3696,0.0808381112913396,0.03936591483923907,0.18710766191870548,6822.063938618926,391.0,14:49:00
14:50:00,3735,0.08966209503168494,0.04308363970588235,0.23745480051593085,7826.532950631458,394.0,14:50:00
14:51:00,3809,0.09404193119678413,0.04487597073215756,0.24997667662961853,7066.131835715906,434.0,14:51:00
14:52:00,3803,0.08648846221986933,0.039955249340362826,0.20720444478209513,7895.555887078265,459.0,14:52:00
14:53:00,3780,0.0885317999065901,0.04131220728064254,0.22902867100695692,8008.140399174123,492.0,14:53:00
14:54:00,3788,0.08740297734690845,0.041075898138184505,0.21677029255305014,7472.358143808868,463.0,14:54:00
14:55:00,3821,0.08874994726974939,0.04198248954641615,0.2093508484266394,8278.39170610773,487.0,14:55:00
14:56:00,3881,0.09167569236629396,0.04129831437959722,0.23292828136291122,8128.526069518716,468.5,14:56:00
14:57:00,3927,0.08904864827928159,0.038103365631911565,0.219387807730856,9103.466356795043,459.0,14:57:00
14:58:00,3898,0.09369882003227144,0.040983333539002076,0.24003956813346233,7773.772778150884,470.0,14:58:00
14:59:00,3853,0.09059476728796582,0.04147479668869881,0.21002631272488698,7432.313184306569,545.0,14:59:00
15:00:00,3974,0.11197751100141529,0.05829163267926213,0.23161675200727158,11251.224371373308,785.0,15:00:00
15:01:00,4075,0.10381112495057687,0.04760199732750862,0.2357443016814432,10017.268927789934,629.0,15:01:00
15:02:00,3988,0.10616507673477495,0.05266743359939317,0.23315813712288266,10531.439474855362,703.5,15:02:00
15:03:00,3997,0.10879180362466626,0.050153513829865874,0.2611530033720175,11272.578049846961,753.5,15:03:00
15:04:00,4040,0.11189125479061926,0.053844228391487475,0.24468689172234934,10825.62587108014,681.0,15:04:00
15:05:00,4158,0.12558842465630465,0.06054047824560381,0.27526851447803863,16823.418048268624,1002.0,15:05:00
15:06:00,4216,0.12185127035538718,0.05932968204237389,0.2609337802150528,14066.849935594675,1095.5,15:06:00
15:07:00,4354,0.12808313306004218,0.06123699429372774,0.2544669694015012,10909.833765715426,874.0,15:07:00
15:08:00,4430,0.1312219961896738,0.06032987733824549,0.2739591378683483,10774.507978723404,799.0,15:08:00
15:09:00,4242,0.1256106352988759,0.05679489077794826,0.27778202762317167,14049.76908315565,803.5,15:09:00
15:10:00,4274,0.12065660216494585,0.05929449860322282,0.2339544555150532,11622.39693154996,622.5,15:10:00
15:11:00,4472,0.1317092300973918,0.057733982338131234,0.31028932958902233,11403.097629009762,632.0,15:11:00
15:12:00,4626,0.1696901872518017,0.07454411061451695,0.37491640450685265,21546.887433561125,1118.0,15:12:00
15:13:00,4496,0.14566465218210056,0.06518157619779186,0.31246851161463984,10511.429553980824,748.0,15:13:00
15:14:00,4217,0.1398429313697352,0.06699146966199634,0.29600178641766023,11456.81331620638,695.0,15:14:00
15:15:00,4035,0.1561221208074496,0.08091922240183475,0.3087539860744374,14970.974891774891,669.5,15:15:00
15:16:00,3721,0.12747696587590127,0.058019824080736394,0.2919305312536856,8222.659348612786,477.0,15:16:00
15:17:00,3650,0.12606618305603307,0.05556297452791617,0.2965376486557793,9916.442682926829,470.0,15:17:00
15:18:00,3611,0.12357833195207235,0.05748517430726606,0.28533918804099173,9250.341320293399,430.5,15:18:00
15:19:00,3634,0.12445166343854891,0.05842291691903696,0.2839711205229669,8816.255712202235,490.0,15:19:00
15:20:00,3727,0.1363917055266823,0.06255284160043958,0.3653201887211539,9793.818096357227,503.0,15:20:00
15:21:00,3704,0.12413192186807397,0.054025086981461724,0.30362139380048697,6246.7145315957705,478.0,15:21:00
15:22:00,3661,0.1201463701921842,0.05314774903913526,0.28985810113004945,6709.153698826909,501.0,15:22:00
15:23:00,3576,0.11716403006488185,0.05180225056154841,0.25649375429149085,6591.785336356765,509.0,15:23:00
15:24:00,3559,0.13306958804182908,0.06534431076662862,0.2583521643914292,14320.0670267616,683.0,15:24:00
15:25:00,3657,0.17186952634339905,0.0814245473413471,0.3533391824634558,13194.312223858615,873.0,15:25:00
15:26:00,3518,0.1561166729798242,0.07073881158137446,0.3589780501618912,6462.02587090164,510.0,15:26:00
15:27:00,3567,0.16645671079954868,0.07994441521772302,0.44781483705229896,8538.207971014494,799.0,15:27:00
15:28:00,3865,0.202061731876534,0.10615954141021905,0.4103710680971902,9335.748964565117,1101.5,15:28:00
15:29:00,3655,0.28074670148793357,0.17842264167680455,0.4682938657673999,9258.511922503725,734.5,15:29:00
